regulator	target	beta.sign.sum	prior	ens_tf	ens_target
PRRX1	PRKCD	392.31179142767598	1	ENSG00000213928	ENSG00000183486
PRRX1	AR	65.304187435724501	1	ENSG00000213928	ENSG00000136147
PRRX1	GRIN1	103.31861497358801	1	ENSG00000213928	ENSG00000116514
PRRX1	PRAME	330.48066695867601	1	ENSG00000213928	ENSG00000166750
PRRX1	ADRA2B	75.412880999612298	1	ENSG00000213928	ENSG00000140105
PRRX1	CCL18	228.50928818342899	1	ENSG00000213928	ENSG00000132530
MEF2D	BDKRB1	645.7024050072099	1	ENSG00000186350	ENSG00000123358
MEF2D	ST8SIA1	813.86686717468399	1	ENSG00000186350	ENSG00000130303
MEF2D	CYP1B1	538.03401865213903	1	ENSG00000186350	ENSG00000100226
MEF2D	TFF3	952.91986451906803	1	ENSG00000186350	ENSG00000160932
MEF2D	LRG1	394.40768973135698	1	ENSG00000186350	ENSG00000115138
MEF2D	MUC2	382.33676368156097	1	ENSG00000186350	ENSG00000146859
MEF2D	IFI30	-259.48417270795397	1	ENSG00000186350	ENSG00000112343
TFAP2E	PNRC1	347.47603533221803	1	ENSG00000171956	ENSG00000027697
TFAP2E	SPSB1	-701.64015139827393	1	ENSG00000171956	ENSG00000185686
PROX1	HSH2D	-14.338858047903098	1	ENSG00000020633	ENSG00000160180
ATF6	PGK1	-337.99822032902301	1	ENSG00000111206	ENSG00000135074
ATF6	CCNA1	-274.10415596219502	1	ENSG00000111206	ENSG00000096060
ATF6	VPS53	433.22374720815003	1	ENSG00000111206	ENSG00000100292
ATF6	ICOS	512.46444244021598	1	ENSG00000111206	ENSG00000110079
CREB1	CREBBP	1161.4095244554301	1	ENSG00000177551	ENSG00000275385
CREB1	TYMP	1471.0389231542001	1	ENSG00000177551	ENSG00000173762
CREB1	RAB27A	-269.803715284345	1	ENSG00000177551	ENSG00000137265
CREB1	CCDC92	-287.02407938233802	1	ENSG00000177551	ENSG00000105810
CREB1	NR4A1	238.37798076498601	1	ENSG00000177551	ENSG00000164733
CREB1	IL10	179.72520945519099	1	ENSG00000177551	ENSG00000001084
CREB1	ADAR	1362.06720593109	1	ENSG00000177551	ENSG00000204103
KLF7	ARFRP1	469.39006722795403	1	ENSG00000114315	ENSG00000150967
KLF7	NR3C1	-79.350487873648007	1	ENSG00000114315	ENSG00000105974
KLF7	IL1A	-343.61841632368203	1	ENSG00000114315	ENSG00000102970
KLF7	FNDC4	-195.89551180404499	1	ENSG00000114315	ENSG00000102962
KLF7	CCR7	-492.70803342483299	1	ENSG00000114315	ENSG00000146425
KLF7	SECTM1	-332.78842302146199	1	ENSG00000114315	ENSG00000176387
KLF7	COMMD3	-355.26701403040903	1	ENSG00000114315	ENSG00000164136
KLF7	BCL2	95.02949448631071	1	ENSG00000114315	ENSG00000072062
KLF7	STARD5	-391.64166995101897	1	ENSG00000114315	ENSG00000100911
KLF7	IFITM2	457.28493017998704	1	ENSG00000114315	ENSG00000155380
KLF7	MARCKS	114.754700799991	1	ENSG00000114315	ENSG00000100811
FOXO3	COL1A2	-588.98649296344706	1	ENSG00000128604	ENSG00000022556
TGIF2	CRY1	-230.16554958400101	1	ENSG00000105866	ENSG00000113161
TGIF2	PPP5C	-177.954835021088	1	ENSG00000105866	ENSG00000186480
TGIF2	ST6GAL1	-331.26491494347698	1	ENSG00000105866	ENSG00000101347
TGIF2	AICDA	-158.89976953578099	1	ENSG00000105866	ENSG00000010671
TGIF2	AKT3	-150.31337976386101	1	ENSG00000105866	ENSG00000090659
TGIF2	TREM1	-174.65517833782602	1	ENSG00000105866	ENSG00000138061
TGIF2	STEAP4	-357.91639851893206	1	ENSG00000105866	ENSG00000100129
TGIF2	TRIM5	-437.19041917726798	1	ENSG00000105866	ENSG00000104921
TGIF2	TMEM140	-260.38850532168402	1	ENSG00000105866	ENSG00000136634
TGIF2	VCAM1	-170.54481316770099	1	ENSG00000105866	ENSG00000197971
TGIF2	PPM1K	195.94657793393003	1	ENSG00000105866	ENSG00000198417
TGIF2	NOD2	-237.06133018063201	1	ENSG00000105866	ENSG00000090621
TGIF2	NPAS2	-287.88352027906001	1	ENSG00000105866	ENSG00000173846
TGIF2	LRG1	508.32478234509398	1	ENSG00000105866	ENSG00000115138
TGIF2	IKBKG	-180.08975619512199	1	ENSG00000105866	ENSG00000026025
VSX2	MYLIP	-65.835981915869212	1	ENSG00000130522	ENSG00000198911
VSX2	CD74	-347.05397176655401	1	ENSG00000130522	ENSG00000160285
VSX2	RXRA	41.7639155721658	1	ENSG00000130522	ENSG00000142168
VSX2	SIRPA	-10.202748419994801	1	ENSG00000130522	ENSG00000102265
ESRRB	G6PD	-63.504022627533502	1	ENSG00000165702	ENSG00000090382
ZNF410	SAMHD1	-209.75926895131698	1	ENSG00000109381	ENSG00000138075
ZNF410	IL6ST	-180.211993608283	1	ENSG00000109381	ENSG00000131482
ZNF410	XDH	-517.994237793465	1	ENSG00000109381	ENSG00000101670
MXI1	PTGDS	199.72699973284901	1	ENSG00000185811	ENSG00000129744
MXI1	E2F3	391.90672470569001	1	ENSG00000185811	ENSG00000123838
MXI1	MTHFD2L	143.686200430784	1	ENSG00000185811	ENSG00000087250
HOXB8	NR5A2	-253.904152764321	1	ENSG00000054598	ENSG00000177575
HOXB3	CFLAR	212.88336638485401	1	ENSG00000111087	ENSG00000101882
HOXB1	PIM1	-56.579473598823007	1	ENSG00000012048	ENSG00000169562
MSX2	LAMP3	195.90800001896901	1	ENSG00000164749	ENSG00000104825
MSX2	CLEC4D	616.38996220749607	1	ENSG00000164749	ENSG00000060491
MSX2	OXTR	69.48622096826	1	ENSG00000164749	ENSG00000138760
MSX2	MAB21L2	862.36346952299698	1	ENSG00000164749	ENSG00000141574
MSX2	MAFF	562.82874576597897	1	ENSG00000164749	ENSG00000110446
MSX2	MT1X	542.91158713785399	1	ENSG00000164749	ENSG00000171621
MSX2	SERPINA1	358.34929890306	1	ENSG00000164749	ENSG00000092295
MSX2	IL27	69.763209664224206	1	ENSG00000164749	ENSG00000198959
MSX2	MT1M	523.86355169941498	1	ENSG00000164749	ENSG00000127191
MSX2	CHUK	597.40044168955808	1	ENSG00000164749	ENSG00000213689
ELF1	AQP4	-229.85954486421599	1	ENSG00000122877	ENSG00000172179
NR2C1	NAMPT	212.52722260609198	1	ENSG00000179348	ENSG00000189058
TBX2	APOL2	57.9175866677516	1	ENSG00000183733	ENSG00000163435
MYOG	P2RX7	1006.10926973062	1	ENSG00000105698	ENSG00000126368
MYOG	TNIP1	822.44600425059696	1	ENSG00000105698	ENSG00000142089
TWIST1	HGF	1044.7838851679501	1	ENSG00000185507	ENSG00000121858
TWIST1	VIM	955.76666904654496	1	ENSG00000185507	ENSG00000108691
TWIST1	CD44	413.50809549754996	1	ENSG00000185507	ENSG00000105835
TWIST1	TNFRSF1B	-202.80575389593702	1	ENSG00000185507	ENSG00000171105
TWIST1	BCL3	285.36732322961802	1	ENSG00000185507	ENSG00000168310
TWIST1	NFKB2	262.682138299153	1	ENSG00000185507	ENSG00000183735
TWIST1	APOL1	190.045303183329	1	ENSG00000185507	ENSG00000113580
TWIST1	CAV1	470.28181293708298	1	ENSG00000185507	ENSG00000100342
TWIST1	SERPINE1	169.51082610948799	1	ENSG00000185507	ENSG00000128335
TWIST1	ERLIN1	238.31441423185501	1	ENSG00000185507	ENSG00000162772
TWIST1	ALOX12	231.03868405966099	1	ENSG00000185507	ENSG00000107262
TWIST1	CYP27B1	394.75854060373098	1	ENSG00000185507	ENSG00000106605
TWIST1	CCND3	220.253492304688	1	ENSG00000185507	ENSG00000157693
TWIST1	IL12B	124.49771438889699	1	ENSG00000185507	ENSG00000165806
TWIST1	FN1	650.87089087808101	1	ENSG00000185507	ENSG00000277632
TWIST1	CD48	234.96141499086897	1	ENSG00000185507	ENSG00000120217
TWIST1	FASLG	336.35867082396601	1	ENSG00000185507	ENSG00000117091
TWIST1	IFIT3	341.44043389509199	1	ENSG00000185507	ENSG00000243649
TWIST1	C4BPA	1964.1359784417602	1	ENSG00000185507	ENSG00000169245
TWIST1	BMP2	460.56222068831397	1	ENSG00000185507	ENSG00000163840
TWIST1	THRA	417.86982625781798	1	ENSG00000185507	ENSG00000138166
TWIST1	ADORA2A	20.952031403690199	1	ENSG00000185507	ENSG00000120690
TWIST1	APOE	536.30306175266799	1	ENSG00000185507	ENSG00000133106
TWIST1	UBE2M	1006.3276111527499	1	ENSG00000185507	ENSG00000010030
TWIST1	GCH1	259.684866911477	1	ENSG00000185507	ENSG00000112773
TWIST1	LMO2	1112.8065707309599	1	ENSG00000185507	ENSG00000117228
TWIST1	AGT	491.91767112440806	1	ENSG00000185507	ENSG00000162645
TWIST1	SP110	504.00027588827299	1	ENSG00000185507	ENSG00000117226
TWIST1	SERPINE2	1630.9452763305499	1	ENSG00000185507	ENSG00000162654
TWIST1	PHF11	1303.34789429856	1	ENSG00000185507	ENSG00000154451
TWIST1	RTP4	1463.9237925134901	1	ENSG00000185507	ENSG00000131979
TWIST1	CXCL9	477.42725639968199	1	ENSG00000185507	ENSG00000138642
TWIST1	LEF1	1801.5098255901999	1	ENSG00000185507	ENSG00000163666
TWIST1	NFKBIZ	617.58921788826501	1	ENSG00000185507	ENSG00000137965
TWIST1	NR1I2	683.33549517673794	1	ENSG00000185507	ENSG00000137959
TWIST1	ATP10D	876.04726703918698	1	ENSG00000185507	ENSG00000185745
TWIST1	SCD5	1287.1990285474699	1	ENSG00000185507	ENSG00000119922
TWIST1	TIFA	765.69033655480496	1	ENSG00000185507	ENSG00000119917
TWIST1	SKP2	523.18220576082501	1	ENSG00000185507	ENSG00000152778
TWIST1	DYNLT1	1555.91522837359	1	ENSG00000185507	ENSG00000182393
TWIST1	ADM	630.57789799932698	1	ENSG00000185507	ENSG00000134470
TWIST1	PTS	1569.90539119457	1	ENSG00000185507	ENSG00000197272
TWIST1	PDK1	620.37931843839897	1	ENSG00000185507	ENSG00000187608
TWIST1	GUCY1A2	1061.3164083019199	1	ENSG00000185507	ENSG00000172183
TWIST1	GBP2	747.28948097837497	1	ENSG00000185507	ENSG00000120539
TWIST1	PIGR	611.30071325414394	1	ENSG00000185507	ENSG00000153898
TWIST1	SENP2	393.46099843561899	1	ENSG00000185507	ENSG00000157601
TWIST1	CTSB	500.48488058096899	1	ENSG00000185507	ENSG00000123609
TWIST1	SPATA19	491.34144079907702	1	ENSG00000185507	ENSG00000111335
TWIST1	RAG1	1543.22043088177	1	ENSG00000185507	ENSG00000135114
TWIST1	STAT6	413.834573827913	1	ENSG00000185507	ENSG00000123240
TWIST1	AR	481.97672713307799	1	ENSG00000185507	ENSG00000136147
TWIST1	IL13	421.00062972444397	1	ENSG00000185507	ENSG00000038210
TWIST1	PRKCE	735.20814899098605	1	ENSG00000185507	ENSG00000138035
TWIST1	PRL	528.00785189128601	1	ENSG00000185507	ENSG00000240065
TWIST1	ISG20	330.529009482037	1	ENSG00000185507	ENSG00000092010
TWIST1	STARD5	510.28284135082498	1	ENSG00000185507	ENSG00000100911
TWIST1	NR2C2	829.85303794279093	1	ENSG00000185507	ENSG00000134321
TWIST1	CD163	551.57460202817902	1	ENSG00000185507	ENSG00000136514
TWIST1	GCNT1	-114.645772107003	1	ENSG00000185507	ENSG00000157216
TWIST1	ADH1A	775.09211349865404	1	ENSG00000185507	ENSG00000035720
TWIST1	SERPINA3	590.693039637884	1	ENSG00000185507	ENSG00000204267
TWIST1	AGER	490.63275394323603	1	ENSG00000185507	ENSG00000049249
TWIST1	MICB	165.83900201892999	1	ENSG00000185507	ENSG00000102524
TWIST1	HLA-C	843.34806201617198	1	ENSG00000185507	ENSG00000181634
TWIST1	DDX3X	142.616881368143	1	ENSG00000185507	ENSG00000258659
TWIST1	CEBPD	164.31246623153001	1	ENSG00000185507	ENSG00000132256
TWIST1	HLA-B	323.37720367160699	1	ENSG00000185507	ENSG00000156587
TWIST1	ADRA2B	534.57697589018301	1	ENSG00000185507	ENSG00000140105
TWIST1	CCL18	265.21638089028897	1	ENSG00000185507	ENSG00000132530
TWIST1	CCL3	919.63015347264695	1	ENSG00000185507	ENSG00000124256
BHLHE41	WNT10B	384.57621377192299	1	ENSG00000135625	ENSG00000122861
BHLHE41	GAK	-361.707779409951	1	ENSG00000135625	ENSG00000134339
NR4A1	GK	721.40621928464407	1	ENSG00000178860	ENSG00000171729
HOXC12	SAMD4A	-340.09319014067302	1	ENSG00000072310	ENSG00000188257
HOXC12	TF	-389.60311673433296	1	ENSG00000072310	ENSG00000143257
HOXC12	SAMHD1	-192.64791222371701	1	ENSG00000072310	ENSG00000138075
HOXC12	NAMPT	-647.39036246973399	1	ENSG00000072310	ENSG00000189058
HOXC12	NR2F6	-103.79402226888	1	ENSG00000072310	ENSG00000012223
BATF3	PTAFR	-129.95064413944098	1	ENSG00000120094	ENSG00000121879
BATF3	BCL2L1	142.48577841966298	1	ENSG00000120094	ENSG00000011485
BATF3	GRIN2A	-162.85644306272698	1	ENSG00000120094	ENSG00000021355
CTCFL	LAP3	494.18925680195997	1	ENSG00000084093	ENSG00000189134
CTCFL	PSME2	364.343975681551	1	ENSG00000084093	ENSG00000136931
CTCFL	LIPG	375.48296397510302	1	ENSG00000084093	ENSG00000143921
CTCFL	RIPK2	76.150486363074705	1	ENSG00000084093	ENSG00000135744
CTCFL	BLVRA	304.46873169338301	1	ENSG00000084093	ENSG00000171885
CTCFL	MVK	1045.7076765076099	1	ENSG00000084093	ENSG00000182492
CTCFL	MASTL	94.4920920000514	1	ENSG00000084093	ENSG00000176194
CTCFL	APOL2	273.429884336187	1	ENSG00000084093	ENSG00000163435
CTCFL	IL15RA	38.587883022723204	1	ENSG00000084093	ENSG00000128683
CTCFL	UBE2L6	17.7889398984561	1	ENSG00000084093	ENSG00000138795
CTCFL	NR2F6	356.11101766025803	1	ENSG00000084093	ENSG00000012223
CTCFL	TAP1	222.89448059878501	1	ENSG00000084093	ENSG00000181195
CTCFL	CXCL11	127.55352860616199	1	ENSG00000084093	ENSG00000162896
CTCFL	CYP7B1	311.497637937001	1	ENSG00000084093	ENSG00000107317
CTCFL	NQO1	158.56179542253	1	ENSG00000084093	ENSG00000111319
SNAI1	GTPBP1	458.29593874527802	1	ENSG00000105610	ENSG00000173153
SNAI1	PRKD2	121.49193222830499	1	ENSG00000105610	ENSG00000104899
SNAI1	GNRH2	531.45890610298102	1	ENSG00000105610	ENSG00000167968
SPDEF	STAP1	851.28840619975097	1	ENSG00000186951	ENSG00000124181
SOX4	IGFBP2	444.01973460310796	1	ENSG00000109705	ENSG00000133101
SOX4	ZBP1	1624.68956467005	1	ENSG00000109705	ENSG00000138755
SOX4	RXRG	1407.1968714718398	1	ENSG00000109705	ENSG00000131203
SOX4	REL	461.21374219582901	1	ENSG00000109705	ENSG00000110492
RREB1	IL23A	246.93564606179797	1	ENSG00000174197	ENSG00000095585
RREB1	THBS2	-826.30656803449097	1	ENSG00000174197	ENSG00000120833
IRF1	EPSTI1	1484.0194855838502	1	ENSG00000198517	ENSG00000115414
IRF1	DNASE1L2	-775.31568284785999	1	ENSG00000198517	ENSG00000117115
IRF1	USP18	-175.38371416848702	1	ENSG00000198517	ENSG00000145604
CENPB	CR2	43.395383547665205	1	ENSG00000132604	ENSG00000102245
MAX	F3	-711.56108468470791	1	ENSG00000122180	ENSG00000026508
MAX	TP53	1015.1920337630198	1	ENSG00000122180	ENSG00000173083
MAX	NR1I3	402.45056445402003	1	ENSG00000122180	ENSG00000160888
THRA	STAP1	160.27664287627502	1	ENSG00000111424	ENSG00000124181
STAT5A	CREBBP	382.42641177687898	1	ENSG00000160685	ENSG00000275385
STAT5A	SCNN1A	219.910967663419	1	ENSG00000160685	ENSG00000168283
STAT5A	GAD1	311.13783937729102	1	ENSG00000160685	ENSG00000111674
ZNF384	CD69	-199.37711949145501	1	ENSG00000197905	ENSG00000069399
ATF4	IL6ST	-163.799361058503	1	ENSG00000162613	ENSG00000131482
FOXP2	LAP3	-70.0352389668912	1	ENSG00000185670	ENSG00000189134
FOXP2	PLCG1	-806.92228324716007	1	ENSG00000185670	ENSG00000163734
IRF5	SERPINB1	2428.8806369464396	1	ENSG00000162924	ENSG00000271503
IRF5	GCLM	193.23580298298401	1	ENSG00000162924	ENSG00000105499
IRF5	BCL3	136.792308830889	1	ENSG00000162924	ENSG00000168310
IRF5	RARB	523.87583230464998	1	ENSG00000162924	ENSG00000100906
IRF5	AMPH	296.39089633902597	1	ENSG00000162924	ENSG00000109320
IRF5	CHMP5	-538.70620423104003	1	ENSG00000162924	ENSG00000172819
IRF5	APOL1	31.784314489224201	1	ENSG00000162924	ENSG00000113580
IRF5	NFKBIA	362.60544469876999	1	ENSG00000162924	ENSG00000119508
IRF5	MAP4K1	357.82066137776098	1	ENSG00000162924	ENSG00000163568
IRF5	CPT1A	1302.53921663198	1	ENSG00000162924	ENSG00000140379
IRF5	IL12B	352.62606372075106	1	ENSG00000162924	ENSG00000165806
IRF5	STAT1	500.74213124368401	1	ENSG00000162924	ENSG00000275302
IRF5	GBP1	322.842389250434	1	ENSG00000162924	ENSG00000101017
IRF5	IFIT2	257.54899897267899	1	ENSG00000162924	ENSG00000003402
IRF5	TNFAIP6	1143.9906412963101	1	ENSG00000162924	ENSG00000163739
IRF5	SDC4	785.87942468314611	1	ENSG00000162924	ENSG00000081041
IRF5	IRF3	1052.7667788153001	1	ENSG00000162924	ENSG00000105246
IRF5	CCNA1	164.80238603074599	1	ENSG00000162924	ENSG00000096060
IRF5	ADAM19	733.93290968876408	1	ENSG00000162924	ENSG00000099860
IRF5	SERPINE2	331.39566548954201	1	ENSG00000162924	ENSG00000162654
IRF5	ADM	745.40107328181705	1	ENSG00000162924	ENSG00000134470
IRF5	PTS	167.15536394118499	1	ENSG00000162924	ENSG00000197272
IRF5	C4orf33	275.91996023976702	1	ENSG00000162924	ENSG00000134352
IRF5	CCL28	905.14153570062695	1	ENSG00000162924	ENSG00000122641
IRF5	GBP2	91.459113521504491	1	ENSG00000162924	ENSG00000120539
IRF5	PIGR	769.25296046602398	1	ENSG00000162924	ENSG00000153898
IRF5	TAGAP	443.77088309240702	1	ENSG00000162924	ENSG00000144802
IRF5	STAT6	626.85075156784296	1	ENSG00000162924	ENSG00000123240
IRF5	BCL2L1	-62.495386078046103	1	ENSG00000162924	ENSG00000011485
IRF5	PENK	527.80659021229201	1	ENSG00000162924	ENSG00000124145
IRF5	KRT3	767.08521336064302	1	ENSG00000162924	ENSG00000112096
IRF5	PLA2G2A	201.15708981686402	1	ENSG00000162924	ENSG00000172345
IRF5	SERPINA3	45.780159322984503	1	ENSG00000162924	ENSG00000204267
IRF5	S100A4	207.28079000835498	1	ENSG00000162924	ENSG00000231925
IRF5	MAFB	504.75197509894798	1	ENSG00000162924	ENSG00000118503
IRF5	HLA-C	911.99320768997609	1	ENSG00000162924	ENSG00000181634
IRF5	MT1H	116.269214085377	1	ENSG00000162924	ENSG00000056558
E2F8	CCL1	31.487201688540896	1	ENSG00000115507	ENSG00000158470
E2F8	TNFSF10	181.003502742969	1	ENSG00000115507	ENSG00000107175
FOXA1	MYLIP	419.94339184867897	1	ENSG00000135457	ENSG00000198911
FOXA1	CD74	897.50930884781997	1	ENSG00000135457	ENSG00000160285
FOXA1	TYMP	445.832721682189	1	ENSG00000135457	ENSG00000173762
FOXA1	FSTL3	368.64552112366897	1	ENSG00000135457	ENSG00000128604
FOXA1	LAMP3	173.54891054527198	1	ENSG00000135457	ENSG00000104825
FOXA1	AFP	291.72118000151499	1	ENSG00000135457	ENSG00000104856
FOXA1	CCL22	117.81076808861401	1	ENSG00000135457	ENSG00000148926
FOXA1	TRIM14	354.85737606037299	1	ENSG00000135457	ENSG00000101246
FOXA1	GNAI2	40.368398073950502	1	ENSG00000135457	ENSG00000119242
FOXA1	IRF1	454.71113609298402	1	ENSG00000135457	ENSG00000168209
FOXA1	GNRH2	18.287332961910302	1	ENSG00000135457	ENSG00000167968
FOXA1	RSAD2	100.737490933591	1	ENSG00000135457	ENSG00000167996
FOXA1	TBX3	451.61728482727995	1	ENSG00000135457	ENSG00000178950
FOXA1	CYP1B1	661.66412391790993	1	ENSG00000135457	ENSG00000100226
FOXA1	ABCG5	381.17148286129998	1	ENSG00000135457	ENSG00000172432
FOXA1	SCARB2	550.97703963189997	1	ENSG00000135457	ENSG00000188290
FOXA1	NR1I3	362.611549988116	1	ENSG00000135457	ENSG00000160888
FOXA1	DMP1	410.18719311964202	1	ENSG00000135457	ENSG00000171223
FOXA1	HNF4G	527.43727780635299	1	ENSG00000135457	ENSG00000167207
FOXA1	GJB1	778.35975129682004	1	ENSG00000135457	ENSG00000137193
FOXA1	FASN	380.74532112400004	1	ENSG00000135457	ENSG00000198355
FOXA1	IFNB1	125.04269942352801	1	ENSG00000135457	ENSG00000163932
FOXA1	KRT5	265.87187767530497	1	ENSG00000135457	ENSG00000184602
FOXA1	MT1M	308.464150268754	1	ENSG00000135457	ENSG00000127191
FOXA1	TNF	1042.12940181568	1	ENSG00000135457	ENSG00000025708
KLF16	RASSF4	286.65431343224702	1	ENSG00000139800	ENSG00000130707
KLF16	SOD2	453.80463662701601	1	ENSG00000139800	ENSG00000182326
GATA5	LAP3	733.16931628257601	1	ENSG00000106571	ENSG00000189134
DNMT1	CFLAR	180.12808675831602	1	ENSG00000171056	ENSG00000101882
RARA	XAF1	-264.295223848202	1	ENSG00000101190	ENSG00000150337
RFX1	CRY1	-333.33599495990103	1	ENSG00000172819	ENSG00000113161
RFX1	IL6	-236.26421787560599	1	ENSG00000172819	ENSG00000115271
RFX1	B2M	977.73735892501998	1	ENSG00000172819	ENSG00000173391
BHLHE40	PRF1	617.19922338621495	1	ENSG00000112592	ENSG00000130066
GRHL1	OPRM1	496.024644032629	1	ENSG00000123685	ENSG00000166920
GRHL1	STAT1	258.13583055514403	1	ENSG00000123685	ENSG00000275302
GRHL1	HSD17B8	710.005831639348	1	ENSG00000123685	ENSG00000123610
SOX5	RASSF4	1070.6840900351899	1	ENSG00000116016	ENSG00000130707
SOX5	UPP1	508.57591379523399	1	ENSG00000116016	ENSG00000106366
SOX5	MMP1	224.76402290170898	1	ENSG00000116016	ENSG00000105967
CLOCK	PLA2G2A	469.33716017980402	1	ENSG00000169016	ENSG00000172345
ETS1	CD44	-410.73221178750197	1	ENSG00000102145	ENSG00000105835
ETS1	PADI2	-851.62635241267196	1	ENSG00000102145	ENSG00000004468
ETS1	MYB	-725.21268625713105	1	ENSG00000102145	ENSG00000121594
ETS1	SDC4	-522.46487019727397	1	ENSG00000102145	ENSG00000081041
ETS1	BCL2L1	324.13853108110999	1	ENSG00000102145	ENSG00000011485
ETS1	ISG20	-367.42916172504698	1	ENSG00000102145	ENSG00000092010
ETS1	TNFRSF4	-887.25898518309998	1	ENSG00000102145	ENSG00000135899
HNF1A	NOX1	822.12823316472202	1	ENSG00000160113	ENSG00000110921
HNF1A	PI4K2B	-117.641102209878	1	ENSG00000160113	ENSG00000100393
HNF1A	FTH1	552.37743939378299	1	ENSG00000160113	ENSG00000158006
ELF5	RASGEF1B	-102.503166577386	1	ENSG00000102034	ENSG00000173706
ELF5	ESR2	-191.60449997707599	1	ENSG00000102034	ENSG00000159399
TFCP2	AICDA	2.7960279445471201	1	ENSG00000119866	ENSG00000010671
TFCP2	NR3C1	-318.805241643702	1	ENSG00000119866	ENSG00000105974
TFCP2	TRIM5	158.476938485945	1	ENSG00000119866	ENSG00000104921
TFCP2	MTHFD2L	-89.766172105922792	1	ENSG00000119866	ENSG00000087250
TFCP2	ARHGEF3	-51.388835424789107	1	ENSG00000119866	ENSG00000118513
TFCP2	IL12A	20.2821288624312	1	ENSG00000119866	ENSG00000102144
TFCP2	SPSB1	-316.34052841436198	1	ENSG00000119866	ENSG00000185686
TFCP2	RARG	-45.744211924942	1	ENSG00000119866	ENSG00000148344
TFCP2	TBK1	-122.595272308847	1	ENSG00000119866	ENSG00000135919
TFCP2	TICAM2	-111.20619613397601	1	ENSG00000119866	ENSG00000114638
HEY2	FAM134B	-289.02311471761601	1	ENSG00000177463	ENSG00000186442
EGR4	EGR1	54.376018549911002	1	ENSG00000109072	ENSG00000110852
PAX3	RPL22	-20.752704437187802	1	ENSG00000065970	ENSG00000112576
PAX3	NR5A2	-23.663232398192001	1	ENSG00000065970	ENSG00000177575
PAX3	IL6ST	29.601291251388602	1	ENSG00000065970	ENSG00000131482
PAX3	IRF8	48.079439807639602	1	ENSG00000065970	ENSG00000205581
PAX3	IFI16	43.275526283984391	1	ENSG00000065970	ENSG00000149968
PAX3	CXCL1	106.67771387447901	1	ENSG00000065970	ENSG00000163738
PAX3	INSR	18.309280135909397	1	ENSG00000065970	ENSG00000140650
PAX3	RXRA	29.5331924674364	1	ENSG00000065970	ENSG00000142168
PAX3	TICAM2	82.896690306406398	1	ENSG00000065970	ENSG00000114638
ZFHX2	CD38	975.73626703237198	1	ENSG00000171223	ENSG00000277089
ZFHX2	CCL1	-381.28851088890997	1	ENSG00000171223	ENSG00000158470
ZFHX2	BMP4	-254.98535309783401	1	ENSG00000171223	ENSG00000215301
ZFHX2	SH3BGRL	-489.95666276648598	1	ENSG00000171223	ENSG00000182197
ZFHX2	SLC6A6	-568.08676803158403	1	ENSG00000171223	ENSG00000117525
ZFHX2	AGT	-227.51281949048999	1	ENSG00000171223	ENSG00000162645
ZFHX2	THRB	-173.44839523112202	1	ENSG00000171223	ENSG00000136244
ZFHX2	PENK	-435.36226273058901	1	ENSG00000171223	ENSG00000124145
ZFHX2	CFB	-320.359652250485	1	ENSG00000171223	ENSG00000183696
TBR1	PTGS2	40.572686151633299	1	ENSG00000118689	ENSG00000140968
TBR1	UPK1B	1020.5120995821401	1	ENSG00000118689	ENSG00000108702
TBR1	THRA	168.54399654431401	1	ENSG00000118689	ENSG00000138166
TBR1	SAA2	339.79030843006802	1	ENSG00000118689	ENSG00000196371
TBR1	PHF11	270.12838642269298	1	ENSG00000118689	ENSG00000154451
TBR1	RXRG	887.51408267516911	1	ENSG00000118689	ENSG00000131203
TBR1	MKX	1396.6697279884099	1	ENSG00000118689	ENSG00000125538
TBR1	TERT	840.65026055144699	1	ENSG00000118689	ENSG00000158517
TBR1	MAFB	169.86431475282498	1	ENSG00000118689	ENSG00000118503
TBR1	HSD17B8	1172.7529757907901	1	ENSG00000118689	ENSG00000123610
GATA4	ABCC6	-250.42902642797401	1	ENSG00000134046	ENSG00000144852
GATA4	FAM134B	-430.53002316014704	1	ENSG00000134046	ENSG00000186442
GATA4	NQO1	-74.696565144126211	1	ENSG00000134046	ENSG00000111319
GATA4	IFIT1	-129.454855679438	1	ENSG00000134046	ENSG00000124216
NR5A1	VIM	1674.37798962087	1	ENSG00000159216	ENSG00000108691
TFAP2A	LEF1	-468.76822528114099	1	ENSG00000179111	ENSG00000163666
TFAP2A	B2M	-431.57394172726504	1	ENSG00000179111	ENSG00000173391
GCM1	PARP12	127.131341277251	1	ENSG00000173039	ENSG00000168610
GCM1	RARB	680.27541493738602	1	ENSG00000173039	ENSG00000100906
GCM1	AMPH	621.68480256117903	1	ENSG00000173039	ENSG00000109320
GCM1	KCNN2	332.00649010168502	1	ENSG00000173039	ENSG00000164430
GCM1	PGK1	396.94939791349503	1	ENSG00000173039	ENSG00000135074
GCM1	GATA3	-178.02233653858102	1	ENSG00000173039	ENSG00000198363
GCM1	ERLIN1	329.20779740632702	1	ENSG00000173039	ENSG00000162772
GCM1	CCL1	220.768955468695	1	ENSG00000173039	ENSG00000158470
GCM1	CPT1A	1216.55271950979	1	ENSG00000173039	ENSG00000140379
GCM1	IL23A	-275.35439989662302	1	ENSG00000173039	ENSG00000095585
GCM1	SPP1	540.85669029469	1	ENSG00000173039	ENSG00000112149
